xmin,ymin,xmax,ymax,class,file,width,height
2248,1454,2387,1510,spurious_copper,08_spurious_copper_04,2759,2154
1150,997,1258,1047,spurious_copper,08_spurious_copper_04,2759,2154
2033,713,2094,833,spurious_copper,08_spurious_copper_05,2759,2154
2268,1306,2328,1410,spurious_copper,08_spurious_copper_05,2759,2154
1396,1298,1523,1347,spurious_copper,08_spurious_copper_05,2759,2154
787,892,835,977,spurious_copper,08_spurious_copper_05,2759,2154
2581,1602,2623,1695,spurious_copper,08_spurious_copper_05,2759,2154
1625,906,1682,1010,spurious_copper,08_spurious_copper_06,2759,2154
663,1225,763,1270,spurious_copper,08_spurious_copper_06,2759,2154
292,1813,340,1902,spurious_copper,08_spurious_copper_06,2759,2154
2402,1293,2441,1415,spurious_copper,08_spurious_copper_06,2759,2154
1989,1425,2032,1508,spurious_copper,08_spurious_copper_06,2759,2154
1628,915,1681,998,spurious_copper,08_spurious_copper_07,2759,2154
2423,962,2481,1052,spurious_copper,08_spurious_copper_07,2759,2154
1981,1180,2032,1270,spurious_copper,08_spurious_copper_07,2759,2154
663,1211,774,1275,spurious_copper,08_spurious_copper_07,2759,2154
1645,1800,1759,1856,spurious_copper,08_spurious_copper_07,2759,2154
2035,716,2099,818,spurious_copper,08_spurious_copper_08,2759,2154
1625,910,1679,1010,spurious_copper,08_spurious_copper_08,2759,2154
2268,1023,2328,1129,spurious_copper,08_spurious_copper_08,2759,2154
1378,1105,1504,1167,spurious_copper,08_spurious_copper_08,2759,2154
555,1259,671,1339,spurious_copper,08_spurious_copper_08,2759,2154
2014,667,2102,725,spurious_copper,08_spurious_copper_09,2759,2154
1743,1152,1794,1236,spurious_copper,08_spurious_copper_09,2759,2154
2035,1046,2099,1134,spurious_copper,08_spurious_copper_09,2759,2154
1359,1798,1464,1846,spurious_copper,08_spurious_copper_09,2759,2154
796,838,855,925,spurious_copper,08_spurious_copper_09,2759,2154
2069,1052,2110,1129,spurious_copper,08_spurious_copper_10,2759,2154
2294,1046,2333,1125,spurious_copper,08_spurious_copper_10,2759,2154
2410,1275,2487,1320,spurious_copper,08_spurious_copper_10,2759,2154
1604,1157,1645,1266,spurious_copper,08_spurious_copper_10,2759,2154
863,1225,955,1269,spurious_copper,08_spurious_copper_10,2759,2154
1294,1022,1417,1079,spurious_copper,09_spurious_copper_01,2775,2159
2171,1035,2223,1138,spurious_copper,09_spurious_copper_01,2775,2159
2525,815,2587,928,spurious_copper,09_spurious_copper_01,2775,2159
1935,161,1979,258,spurious_copper,09_spurious_copper_01,2775,2159
808,413,866,502,spurious_copper,09_spurious_copper_01,2775,2159
1294,417,1348,500,spurious_copper,09_spurious_copper_02,2775,2159
948,876,1071,927,spurious_copper,09_spurious_copper_02,2775,2159
1851,1412,1905,1527,spurious_copper,09_spurious_copper_02,2775,2159
627,1554,692,1617,spurious_copper,09_spurious_copper_02,2775,2159
318,1653,423,1705,spurious_copper,09_spurious_copper_02,2775,2159
1381,423,1431,538,spurious_copper,09_spurious_copper_03,2775,2159
1576,415,1635,525,spurious_copper,09_spurious_copper_03,2775,2159
2543,802,2628,897,spurious_copper,09_spurious_copper_03,2775,2159
1725,1186,1781,1295,spurious_copper,09_spurious_copper_03,2775,2159
2284,508,2376,558,spurious_copper,09_spurious_copper_03,2775,2159
1018,413,1072,508,spurious_copper,09_spurious_copper_04,2775,2159
2543,918,2627,994,spurious_copper,09_spurious_copper_04,2775,2159
1382,977,1530,1030,spurious_copper,09_spurious_copper_04,2775,2159
2281,423,2381,472,spurious_copper,09_spurious_copper_04,2775,2159
559,741,618,874,spurious_copper,09_spurious_copper_04,2775,2159
812,413,856,523,spurious_copper,09_spurious_copper_05,2775,2159
564,720,608,841,spurious_copper,09_spurious_copper_05,2775,2159
908,725,951,833,spurious_copper,09_spurious_copper_05,2775,2159
1858,1186,1904,1320,spurious_copper,09_spurious_copper_05,2775,2159
1754,1610,1881,1658,spurious_copper,09_spurious_copper_05,2775,2159
1597,425,1645,541,spurious_copper,09_spurious_copper_06,2775,2159
879,423,927,528,spurious_copper,09_spurious_copper_06,2775,2159
1092,702,1145,810,spurious_copper,09_spurious_copper_06,2775,2159
851,981,972,1045,spurious_copper,09_spurious_copper_06,2775,2159
2018,1059,2061,1186,spurious_copper,09_spurious_copper_06,2775,2159
1249,1512,1366,1564,spurious_copper,09_spurious_copper_06,2775,2159
1436,433,1484,531,spurious_copper,09_spurious_copper_07,2775,2159
743,710,790,815,spurious_copper,09_spurious_copper_07,2775,2159
2095,989,2225,1048,spurious_copper,09_spurious_copper_07,2775,2159
1922,1128,1979,1269,spurious_copper,09_spurious_copper_07,2775,2159
1577,1202,1667,1253,spurious_copper,09_spurious_copper_07,2775,2159
1159,827,1289,894,spurious_copper,09_spurious_copper_08,2775,2159
1784,1204,1849,1327,spurious_copper,09_spurious_copper_08,2775,2159
1522,922,1692,994,spurious_copper,09_spurious_copper_08,2775,2159
2256,1027,2364,1086,spurious_copper,09_spurious_copper_08,2775,2159
1159,1113,1215,1179,spurious_copper,09_spurious_copper_08,2775,2159
1077,536,1189,625,spurious_copper,09_spurious_copper_09,2775,2159
1584,425,1653,543,spurious_copper,09_spurious_copper_09,2775,2159
1100,1110,1146,1181,spurious_copper,09_spurious_copper_09,2775,2159
2533,799,2617,890,spurious_copper,09_spurious_copper_09,2775,2159
681,405,730,502,spurious_copper,09_spurious_copper_09,2775,2159
2004,1038,2069,1148,spurious_copper,09_spurious_copper_10,2775,2159
1927,1405,1971,1482,spurious_copper,09_spurious_copper_10,2775,2159
1777,1446,1835,1541,spurious_copper,09_spurious_copper_10,2775,2159
1313,1310,1405,1371,spurious_copper,09_spurious_copper_10,2775,2159
776,1548,877,1617,spurious_copper,09_spurious_copper_10,2775,2159
1832,460,1930,519,spurious_copper,10_spurious_copper_01,2240,2016
1229,861,1290,974,spurious_copper,10_spurious_copper_01,2240,2016
910,1403,962,1508,spurious_copper,10_spurious_copper_01,2240,2016
1181,1512,1301,1569,spurious_copper,10_spurious_copper_01,2240,2016
1469,1266,1526,1385,spurious_copper,10_spurious_copper_01,2240,2016
1492,573,1556,666,spurious_copper,10_spurious_copper_02,2240,2016
1397,160,1526,219,spurious_copper,10_spurious_copper_02,2240,2016
1075,1016,1124,1127,spurious_copper,10_spurious_copper_02,2240,2016
1543,922,1652,973,spurious_copper,10_spurious_copper_02,2240,2016
948,402,991,499,spurious_copper,10_spurious_copper_02,2240,2016
1595,585,1640,669,spurious_copper,10_spurious_copper_03,2240,2016
1719,1032,1774,1121,spurious_copper,10_spurious_copper_03,2240,2016
1152,754,1223,832,spurious_copper,10_spurious_copper_03,2240,2016
1197,1695,1316,1747,spurious_copper,10_spurious_copper_03,2240,2016
716,821,808,890,spurious_copper,10_spurious_copper_03,2240,2016
1272,557,1316,641,spurious_copper,10_spurious_copper_04,2240,2016
1246,231,1355,279,spurious_copper,10_spurious_copper_04,2240,2016
1636,1050,1679,1137,spurious_copper,10_spurious_copper_04,2240,2016
1868,996,1921,1071,spurious_copper,10_spurious_copper_04,2240,2016
1978,1419,2017,1493,spurious_copper,10_spurious_copper_04,2240,2016
1142,389,1236,435,spurious_copper,10_spurious_copper_05,2240,2016
1434,834,1519,880,spurious_copper,10_spurious_copper_05,2240,2016
1719,1022,1759,1121,spurious_copper,10_spurious_copper_05,2240,2016
907,771,1010,821,spurious_copper,10_spurious_copper_05,2240,2016
1237,874,1291,992,spurious_copper,10_spurious_copper_05,2240,2016
1365,1293,1414,1377,spurious_copper,10_spurious_copper_05,2240,2016
1527,993,1633,1054,spurious_copper,10_spurious_copper_06,2240,2016
1769,1005,1820,1071,spurious_copper,10_spurious_copper_06,2240,2016
1968,999,2024,1070,spurious_copper,10_spurious_copper_06,2240,2016
1072,1015,1124,1108,spurious_copper,10_spurious_copper_06,2240,2016
1471,1244,1514,1353,spurious_copper,10_spurious_copper_06,2240,2016
904,350,958,434,spurious_copper,11_spurious_copper_01,2282,2248
1117,642,1163,739,spurious_copper,11_spurious_copper_01,2282,2248
1222,1088,1296,1131,spurious_copper,11_spurious_copper_01,2282,2248
1170,1422,1206,1494,spurious_copper,11_spurious_copper_01,2282,2248
827,1363,883,1411,spurious_copper,11_spurious_copper_01,2282,2248
755,840,832,888,spurious_copper,11_spurious_copper_02,2282,2248
547,850,620,906,spurious_copper,11_spurious_copper_02,2282,2248
501,1381,545,1472,spurious_copper,11_spurious_copper_02,2282,2248
711,1591,788,1681,spurious_copper,11_spurious_copper_02,2282,2248
1411,1606,1458,1699,spurious_copper,11_spurious_copper_02,2282,2248
640,604,719,670,spurious_copper,11_spurious_copper_03,2282,2248
414,1311,463,1424,spurious_copper,11_spurious_copper_03,2282,2248
1424,1160,1488,1234,spurious_copper,11_spurious_copper_03,2282,2248
1463,1565,1520,1655,spurious_copper,11_spurious_copper_03,2282,2248
1739,1613,1820,1670,spurious_copper,11_spurious_copper_03,2282,2248
1109,678,1161,778,spurious_copper,11_spurious_copper_04,2282,2248
773,642,891,691,spurious_copper,11_spurious_copper_04,2282,2248
1407,873,1452,965,spurious_copper,11_spurious_copper_04,2282,2248
1184,1222,1286,1268,spurious_copper,11_spurious_copper_04,2282,2248
1804,1839,1858,1926,spurious_copper,11_spurious_copper_04,2282,2248
812,152,916,211,spurious_copper,11_spurious_copper_05,2282,2248
1389,344,1468,431,spurious_copper,11_spurious_copper_05,2282,2248
798,1042,894,1096,spurious_copper,11_spurious_copper_05,2282,2248
1155,1088,1266,1132,spurious_copper,11_spurious_copper_05,2282,2248
1371,1204,1445,1275,spurious_copper,11_spurious_copper_05,2282,2248
1089,342,1158,413,spurious_copper,11_spurious_copper_06,2282,2248
1314,375,1376,452,spurious_copper,11_spurious_copper_06,2282,2248
1634,757,1686,870,spurious_copper,11_spurious_copper_06,2282,2248
752,1185,863,1237,spurious_copper,11_spurious_copper_06,2282,2248
1806,1942,1907,2022,spurious_copper,11_spurious_copper_06,2282,2248
709,547,771,614,spurious_copper,11_spurious_copper_07,2282,2248
1453,540,1547,629,spurious_copper,11_spurious_copper_07,2282,2248
1163,842,1235,921,spurious_copper,11_spurious_copper_07,2282,2248
455,788,557,844,spurious_copper,11_spurious_copper_07,2282,2248
953,1372,1035,1494,spurious_copper,11_spurious_copper_07,2282,2248
491,231,640,340,spurious_copper,11_spurious_copper_08,2282,2248
1034,124,1117,209,spurious_copper,11_spurious_copper_08,2282,2248
350,906,424,1050,spurious_copper,11_spurious_copper_08,2282,2248
647,1150,737,1235,spurious_copper,11_spurious_copper_08,2282,2248
466,1363,525,1503,spurious_copper,11_spurious_copper_08,2282,2248
776,581,902,631,spurious_copper,11_spurious_copper_09,2282,2248
1407,867,1457,958,spurious_copper,11_spurious_copper_09,2282,2248
870,862,932,926,spurious_copper,11_spurious_copper_09,2282,2248
1402,1594,1463,1694,spurious_copper,11_spurious_copper_09,2282,2248
1125,1686,1209,1758,spurious_copper,11_spurious_copper_09,2282,2248
925,2045,1068,2106,spurious_copper,11_spurious_copper_09,2282,2248
757,1181,858,1234,spurious_copper,11_spurious_copper_10,2282,2248
1058,1465,1106,1578,spurious_copper,11_spurious_copper_10,2282,2248
673,1632,760,1726,spurious_copper,11_spurious_copper_10,2282,2248
1416,1940,1534,1998,spurious_copper,11_spurious_copper_10,2282,2248
1661,2040,1804,2104,spurious_copper,11_spurious_copper_10,2282,2248
1629,577,1680,654,spurious_copper,12_spurious_copper_01,2529,2530
1842,1419,1880,1521,spurious_copper,12_spurious_copper_01,2529,2530
727,1639,842,1683,spurious_copper,12_spurious_copper_01,2529,2530
1666,1859,1791,1908,spurious_copper,12_spurious_copper_01,2529,2530
1489,2263,1607,2312,spurious_copper,12_spurious_copper_01,2529,2530
1346,248,1397,359,spurious_copper,12_spurious_copper_02,2529,2530
1962,124,2080,168,spurious_copper,12_spurious_copper_02,2529,2530
913,1050,1006,1090,spurious_copper,12_spurious_copper_02,2529,2530
1984,1415,2037,1501,spurious_copper,12_spurious_copper_02,2529,2530
2295,997,2347,1081,spurious_copper,12_spurious_copper_02,2529,2530
2197,323,2240,399,spurious_copper,12_spurious_copper_03,2529,2530
907,1041,1006,1097,spurious_copper,12_spurious_copper_03,2529,2530
2091,1221,2184,1261,spurious_copper,12_spurious_copper_03,2529,2530
2358,1654,2397,1735,spurious_copper,12_spurious_copper_03,2529,2530
609,706,707,764,spurious_copper,12_spurious_copper_03,2529,2530
1391,686,1447,790,spurious_copper,12_spurious_copper_04,2529,2530
1935,750,1986,854,spurious_copper,12_spurious_copper_04,2529,2530
984,1646,1095,1688,spurious_copper,12_spurious_copper_04,2529,2530
591,1508,677,1557,spurious_copper,12_spurious_copper_04,2529,2530
427,1063,509,1123,spurious_copper,12_spurious_copper_04,2529,2530
1491,1550,1600,1595,spurious_copper,12_spurious_copper_05,2529,2530
1169,1648,1287,1694,spurious_copper,12_spurious_copper_05,2529,2530
1933,1435,1973,1519,spurious_copper,12_spurious_copper_05,2529,2530
1086,1854,1180,1901,spurious_copper,12_spurious_copper_05,2529,2530
84,1844,142,1954,spurious_copper,12_spurious_copper_05,2529,2530
1337,495,1400,599,spurious_copper,12_spurious_copper_06,2529,2530
1724,1415,1780,1510,spurious_copper,12_spurious_copper_06,2529,2530
2346,1641,2404,1768,spurious_copper,12_spurious_copper_06,2529,2530
2144,1855,2251,1906,spurious_copper,12_spurious_copper_06,2529,2530
2151,1063,2247,1121,spurious_copper,12_spurious_copper_06,2529,2530
1115,1643,1182,1686,spurious_copper,12_spurious_copper_07,2529,2530
257,1595,357,1646,spurious_copper,12_spurious_copper_07,2529,2530
2106,1810,2231,1861,spurious_copper,12_spurious_copper_07,2529,2530
1677,1428,1726,1506,spurious_copper,12_spurious_copper_07,2529,2530
2035,1215,2137,1266,spurious_copper,12_spurious_copper_07,2529,2530
2253,679,2293,777,spurious_copper,12_spurious_copper_08,2529,2530
1829,1424,1880,1514,spurious_copper,12_spurious_copper_08,2529,2530
2364,1801,2395,1886,spurious_copper,12_spurious_copper_08,2529,2530
1726,2266,1827,2319,spurious_copper,12_spurious_copper_08,2529,2530
795,1174,878,1221,spurious_copper,12_spurious_copper_08,2529,2530
1938,388,1986,490,spurious_copper,12_spurious_copper_09,2529,2530
2044,1515,2153,1563,spurious_copper,12_spurious_copper_09,2529,2530
1580,1804,1726,1855,spurious_copper,12_spurious_copper_09,2529,2530
537,1635,635,1684,spurious_copper,12_spurious_copper_09,2529,2530
2300,994,2349,1084,spurious_copper,12_spurious_copper_09,2529,2530
1777,334,1831,426,spurious_copper,12_spurious_copper_10,2529,2530
1395,935,1457,992,spurious_copper,12_spurious_copper_10,2529,2530
1837,1441,1871,1530,spurious_copper,12_spurious_copper_10,2529,2530
1078,1854,1171,1901,spurious_copper,12_spurious_copper_10,2529,2530
311,1632,395,1684,spurious_copper,12_spurious_copper_10,2529,2530
